time[s],value[g],targetTime[g],target[g]
6.9141387939453125e-06,6.0,0.0,100.0
0.10271883010864258,6.0,0.1,100.0
0.20610594749450684,6.0,0.2,100.0
0.3039369583129883,6.0,0.3,100.0
0.40752100944519043,6.0,0.4,100.0
0.5036029815673828,6.0,0.5,100.0
0.5939488410949707,6.0,0.6,100.0
0.6863508224487305,10.0,0.7,100.0
0.7774510383605957,10.0,0.8,100.0
0.8769278526306152,29.0,0.9,100.0
0.9742569923400879,29.0,1.0,100.0
1.0727789402008057,50.0,1.1,100.0
1.1670949459075928,50.0,1.2,100.0
1.2650558948516846,70.0,1.3,100.0
1.3647680282592773,74.0,1.4,100.0
1.4653210639953613,80.0,1.5,100.0
1.5645089149475098,76.0,1.6,100.0
1.6645429134368896,80.0,1.7,100.0
1.7650279998779297,86.0,1.8,100.0
1.8652229309082031,89.0,1.9,100.0
1.9646878242492676,89.0,2.0,100.0
2.064408779144287,93.0,2.1,100.0
2.1648359298706055,93.0,2.2,100.0
2.265291929244995,91.0,2.3,100.0
2.364853858947754,91.0,2.4,100.0
2.465460777282715,87.0,2.5,100.0
2.564749002456665,87.0,2.6,100.0
2.664607048034668,87.0,2.7,100.0
2.764258861541748,87.0,2.8,100.0
2.864438056945801,89.0,2.9,100.0
2.9649479389190674,89.0,3.0,100.0
3.064876079559326,93.0,3.1,100.0
3.1649417877197266,95.0,3.2,100.0
3.2638649940490723,95.0,3.3,100.0
3.364928960800171,97.0,3.4,100.0
3.465217113494873,97.0,3.5,100.0
3.564218044281006,97.0,3.6,100.0
3.664565086364746,97.0,3.7,100.0
3.7655749320983887,99.0,3.8,100.0
3.864408016204834,99.0,3.9,100.0
3.9647040367126465,99.0,4.0,100.0
4.064697980880737,99.0,4.1,100.0
4.164325952529907,99.0,4.2,100.0
4.264607906341553,99.0,4.3,100.0
4.36435604095459,99.0,4.4,100.0
4.464807033538818,101.0,4.5,100.0
4.564590930938721,95.0,4.6,100.0
4.664438962936401,93.0,4.7,100.0
4.764599800109863,93.0,4.8,100.0
4.86468505859375,95.0,4.9,100.0
4.9646220207214355,95.0,5.0,100.0
5.066190004348755,97.0,5.1,100.0
5.165303945541382,97.0,5.2,100.0
5.264556884765625,99.0,5.3,100.0
5.365260124206543,99.0,5.4,100.0
5.464544773101807,99.0,5.5,100.0
5.564110994338989,101.0,5.6,100.0
5.663912773132324,99.0,5.7,100.0
5.764652967453003,99.0,5.8,100.0
5.865078926086426,99.0,5.9,100.0
5.964473009109497,99.0,6.0,100.0
6.064631938934326,104.0,6.1,100.0
6.1643149852752686,103.0,6.2,100.0
6.264861106872559,104.0,6.3,100.0
6.363617897033691,103.0,6.4,100.0
6.464552879333496,103.0,6.5,100.0
6.564042091369629,101.0,6.6,100.0
6.664325952529907,101.0,6.7,100.0
6.764645099639893,101.0,6.8,100.0
6.864840030670166,101.0,6.9,100.0
6.964463949203491,101.0,7.0,100.0
7.064321041107178,101.0,7.1,100.0
7.164674997329712,99.0,7.2,100.0
7.264412879943848,101.0,7.3,100.0
7.365083932876587,101.0,7.4,100.0
7.464781999588013,99.0,7.5,100.0
7.5639989376068115,101.0,7.6,100.0
7.6646459102630615,99.0,7.7,100.0
7.764602899551392,101.0,7.8,100.0
7.864706039428711,101.0,7.9,100.0
7.9646148681640625,101.0,8.0,100.0
8.063799858093262,99.0,8.1,100.0
8.164447784423828,99.0,8.2,100.0
8.264908790588379,101.0,8.3,100.0
8.36457109451294,99.0,8.4,100.0
8.464194774627686,101.0,8.5,100.0
8.564489841461182,99.0,8.6,100.0
8.665795803070068,99.0,8.7,100.0
8.76469612121582,99.0,8.8,100.0
8.864389896392822,99.0,8.9,100.0
8.964338779449463,99.0,9.0,100.0
9.064731121063232,99.0,9.1,100.0
9.164691925048828,99.0,9.2,100.0
9.265106916427612,99.0,9.3,100.0
9.363518953323364,101.0,9.4,100.0
9.464212894439697,99.0,9.5,100.0
9.564745903015137,99.0,9.6,100.0
9.663823127746582,99.0,9.7,100.0
9.765047073364258,101.0,9.8,100.0
9.865057945251465,101.0,9.9,100.0
9.965102910995483,101.0,10.0,100.0
10.064554929733276,101.0,10.1,100.0
10.164482116699219,101.0,10.2,100.0
10.266726016998291,101.0,10.3,100.0
10.364712953567505,103.0,10.4,100.0
10.464354991912842,101.0,10.5,100.0
10.564643859863281,101.0,10.6,100.0
