time[s],value[g],targetTime[g],target[g]
2.7894973754882812e-05,7.0,0.0,100.0
0.08378982543945312,7.0,0.1,100.0
0.16942191123962402,7.0,0.2,100.0
0.25479793548583984,6.0,0.3,100.0
0.3444819450378418,6.0,0.4,100.0
0.4293360710144043,6.0,0.5,100.0
0.5182468891143799,6.0,0.6,100.0
0.6190228462219238,7.0,0.7,100.0
0.7183480262756348,7.0,0.8,100.0
0.8175277709960938,9.0,0.9,100.0
0.9183349609375,9.0,1.0,100.0
1.0181999206542969,30.0,1.1,100.0
1.1186327934265137,34.0,1.2,100.0
1.218268871307373,43.0,1.3,100.0
1.318246841430664,53.0,1.4,100.0
1.4184718132019043,60.0,1.5,100.0
1.5184729099273682,68.0,1.6,100.0
1.618257999420166,76.0,1.7,100.0
1.7179059982299805,83.0,1.8,100.0
1.8183588981628418,83.0,1.9,100.0
1.9182789325714111,87.0,2.0,100.0
2.0183968544006348,100.0,2.1,100.0
2.118447780609131,106.0,2.2,100.0
2.2178378105163574,112.0,2.3,100.0
2.3184409141540527,114.0,2.4,100.0
2.418440818786621,104.0,2.5,100.0
2.5184497833251953,100.0,2.6,100.0
2.618438959121704,98.0,2.7,100.0
2.7175629138946533,98.0,2.8,100.0
2.8182668685913086,93.0,2.9,100.0
2.9184470176696777,83.0,3.0,100.0
3.018328905105591,83.0,3.1,100.0
3.118292808532715,85.0,3.2,100.0
3.2177200317382812,89.0,3.3,100.0
3.3183388710021973,91.0,3.4,100.0
3.4182958602905273,95.0,3.5,100.0
3.519011974334717,96.0,3.6,100.0
3.618447780609131,98.0,3.7,100.0
3.7181999683380127,100.0,3.8,100.0
3.8184609413146973,104.0,3.9,100.0
3.9189069271087646,102.0,4.0,100.0
4.017879009246826,102.0,4.1,100.0
4.118407964706421,102.0,4.2,100.0
4.21837592124939,102.0,4.3,100.0
4.318471908569336,102.0,4.4,100.0
4.418443918228149,102.0,4.5,100.0
4.5177130699157715,102.0,4.6,100.0
4.618437767028809,100.0,4.7,100.0
4.718390941619873,100.0,4.8,100.0
4.818246841430664,98.0,4.9,100.0
4.918371915817261,100.0,5.0,100.0
5.018396854400635,100.0,5.1,100.0
5.118381023406982,102.0,5.2,100.0
5.218462944030762,102.0,5.3,100.0
5.318391799926758,102.0,5.4,100.0
