time[s],value[g],targetTime[g],target[g]
6.198883056640625e-06,-2.0,0.0,100.0
0.07992124557495117,-2.0,0.1,100.0
0.16585922241210938,4.0,0.2,100.0
0.24675226211547852,4.0,0.3,100.0
0.3368401527404785,6.0,0.4,100.0
0.4240851402282715,7.0,0.5,100.0
0.5238311290740967,6.0,0.6,100.0
0.6239781379699707,4.0,0.7,100.0
0.72458815574646,0.0,0.8,100.0
0.8239860534667969,0.0,0.9,100.0
0.923983097076416,0.0,1.0,100.0
1.0238142013549805,0.0,1.1,100.0
1.1240081787109375,-2.0,1.2,100.0
1.2239770889282227,0.0,1.3,100.0
1.323951244354248,0.0,1.4,100.0
1.4240500926971436,0.0,1.5,100.0
1.5239791870117188,0.0,1.6,100.0
1.6244890689849854,0.0,1.7,100.0
1.724013090133667,1.0,1.8,100.0
1.8239660263061523,6.0,1.9,100.0
1.9249372482299805,14.0,2.0,100.0
2.023998260498047,25.0,2.1,100.0
2.1239380836486816,42.0,2.2,100.0
2.2238941192626953,29.0,2.3,100.0
2.324071168899536,31.0,2.4,100.0
2.423964023590088,33.0,2.5,100.0
2.5237321853637695,34.0,2.6,100.0
2.6239380836486816,36.0,2.7,100.0
2.723919153213501,41.0,2.8,100.0
2.823796272277832,41.0,2.9,100.0
2.923898220062256,44.0,3.0,100.0
3.024013042449951,48.0,3.1,100.0
3.1245102882385254,52.0,3.2,100.0
3.2239880561828613,53.0,3.3,100.0
3.323972225189209,70.0,3.4,100.0
3.42478609085083,64.0,3.5,100.0
3.5239510536193848,64.0,3.6,100.0
3.623775005340576,72.0,3.7,100.0
3.724998950958252,74.0,3.8,100.0
3.823942184448242,74.0,3.9,100.0
3.924065113067627,74.0,4.0,100.0
4.023851156234741,97.0,4.1,100.0
4.123964071273804,85.0,4.2,100.0
4.223996162414551,85.0,4.3,100.0
4.324567079544067,88.0,4.4,100.0
4.423910140991211,89.0,4.5,100.0
4.523097991943359,89.0,4.6,100.0
4.62464714050293,88.0,4.7,100.0
4.723828077316284,88.0,4.8,100.0
4.824007987976074,91.0,4.9,100.0
4.923717021942139,89.0,5.0,100.0
5.0239152908325195,91.0,5.1,100.0
5.123960018157959,92.0,5.2,100.0
5.224311113357544,94.0,5.3,100.0
5.323929071426392,92.0,5.4,100.0
5.423623085021973,94.0,5.5,100.0
5.524487018585205,94.0,5.6,100.0
5.623917102813721,97.0,5.7,100.0
5.723535060882568,97.0,5.8,100.0
5.823711156845093,97.0,5.9,100.0
5.923975944519043,99.0,6.0,100.0
6.02390718460083,99.0,6.1,100.0
6.1245269775390625,99.0,6.2,100.0
6.223418235778809,99.0,6.3,100.0
6.323898077011108,100.0,6.4,100.0
6.423926115036011,99.0,6.5,100.0
6.523906230926514,99.0,6.6,100.0
6.62404203414917,99.0,6.7,100.0
6.724287986755371,102.0,6.8,100.0
6.82395601272583,102.0,6.9,100.0
6.923989295959473,97.0,7.0,100.0
7.023727178573608,99.0,7.1,100.0
7.12397313117981,100.0,7.2,100.0
7.22301721572876,100.0,7.3,100.0
7.323915958404541,100.0,7.4,100.0
7.423946142196655,100.0,7.5,100.0
7.523954153060913,100.0,7.6,100.0
7.623908042907715,102.0,7.7,100.0
7.7240331172943115,102.0,7.8,100.0
7.82406210899353,99.0,7.9,100.0
7.923880100250244,100.0,8.0,100.0
8.023618221282959,99.0,8.1,100.0
8.12359094619751,99.0,8.2,100.0
8.223693132400513,102.0,8.3,100.0
8.32369327545166,102.0,8.4,100.0
8.423981189727783,100.0,8.5,100.0
8.52387809753418,100.0,8.6,100.0
8.623921155929565,100.0,8.7,100.0
8.723940134048462,100.0,8.8,100.0
8.823907136917114,100.0,8.9,100.0
8.923761129379272,100.0,9.0,100.0
9.023982048034668,100.0,9.1,100.0
9.123743057250977,100.0,9.2,100.0
9.223988056182861,100.0,9.3,100.0
9.323934078216553,100.0,9.4,100.0
9.423686981201172,102.0,9.5,100.0
9.523720264434814,102.0,9.6,100.0
9.62393307685852,100.0,9.7,100.0
9.724553108215332,102.0,9.8,100.0
9.823992252349854,102.0,9.9,100.0
9.92380428314209,102.0,10.0,100.0
10.024041175842285,102.0,10.1,100.0
10.124036073684692,102.0,10.2,100.0
10.224138259887695,104.0,10.3,100.0
10.323688983917236,102.0,10.4,100.0
10.4240140914917,102.0,10.5,100.0
10.523925065994263,104.0,10.6,100.0
10.623733043670654,104.0,10.7,100.0
10.723913192749023,104.0,10.8,100.0
10.823660135269165,104.0,10.9,100.0
