time[s],value[g],targetTime[g],target[g]
9.059906005859375e-06,0.0,0.0,100.0
0.10360407829284668,0.0,0.1,100.0
0.20578718185424805,0.0,0.2,100.0
0.30451512336730957,0.0,0.3,100.0
0.40652012825012207,0.0,0.4,100.0
0.5019102096557617,0.0,0.5,100.0
0.5964112281799316,0.0,0.6,100.0
0.6848692893981934,0.0,0.7,100.0
0.7808501720428467,0.0,0.8,100.0
0.8754682540893555,0.0,0.9,100.0
0.9693689346313477,0.0,1.0,100.0
1.061570167541504,0.0,1.1,100.0
1.154850959777832,0.0,1.2,100.0
1.251194953918457,13.0,1.3,100.0
1.3455700874328613,27.0,1.4,100.0
1.4481160640716553,57.0,1.5,100.0
1.5479869842529297,80.0,1.6,100.0
1.6456961631774902,94.0,1.7,100.0
1.7488250732421875,85.0,1.8,100.0
1.846940040588379,85.0,1.9,100.0
1.9457902908325195,87.0,2.0,100.0
2.0486621856689453,83.0,2.1,100.0
2.1481051445007324,76.0,2.2,100.0
2.2484381198883057,88.0,2.3,100.0
2.440256118774414,121.0,2.4,100.0
2.4457740783691406,121.0,2.5,100.0
2.54622220993042,107.0,2.6,100.0
2.645839214324951,112.0,2.7,100.0
2.74607515335083,124.0,2.8,100.0
2.8464460372924805,128.0,2.9,100.0
2.9470152854919434,115.0,3.0,100.0
3.045009136199951,115.0,3.1,100.0
3.145029067993164,55.0,3.2,100.0
3.2471580505371094,117.0,3.3,100.0
3.346856117248535,117.0,3.4,100.0
3.448413133621216,128.0,3.5,100.0
3.546895980834961,135.0,3.6,100.0
3.6457180976867676,161.0,3.7,100.0
3.7461631298065186,175.0,3.8,100.0
3.8471312522888184,154.0,3.9,100.0
3.9459011554718018,124.0,4.0,100.0
4.046030044555664,93.0,4.1,100.0
4.146860122680664,102.0,4.2,100.0
4.246801137924194,129.0,4.3,100.0
4.347366094589233,151.0,4.4,100.0
4.447295188903809,121.0,4.5,100.0
4.545711994171143,93.0,4.6,100.0
4.6459290981292725,87.0,4.7,100.0
4.747327089309692,88.0,4.8,100.0
4.846689224243164,87.0,4.9,100.0
4.945858001708984,85.0,5.0,100.0
5.048635959625244,106.0,5.1,100.0
5.145871162414551,126.0,5.2,100.0
5.245797157287598,118.0,5.3,100.0
5.348390102386475,93.0,5.4,100.0
5.53567910194397,93.0,5.5,100.0
5.546029090881348,93.0,5.6,100.0
5.645653247833252,90.0,5.7,100.0
5.745699167251587,90.0,5.8,100.0
5.845746994018555,93.0,5.9,100.0
5.949578285217285,123.0,6.0,100.0
6.045834064483643,112.0,6.1,100.0
6.145981073379517,117.0,6.2,100.0
6.24787712097168,124.0,6.3,100.0
6.344658136367798,124.0,6.4,100.0
6.445281028747559,146.0,6.5,100.0
6.546111106872559,156.0,6.6,100.0
6.645904064178467,107.0,6.7,100.0
6.745922088623047,66.0,6.8,100.0
6.844567060470581,71.0,6.9,100.0
6.9482691287994385,85.0,7.0,100.0
7.047368049621582,109.0,7.1,100.0
7.14749002456665,148.0,7.2,100.0
7.247112274169922,157.0,7.3,100.0
7.346278190612793,162.0,7.4,100.0
7.448296070098877,186.0,7.5,100.0
7.547800064086914,186.0,7.6,100.0
7.644994258880615,222.0,7.7,100.0
7.7472052574157715,244.0,7.8,100.0
7.8450610637664795,247.0,7.9,100.0
7.946439266204834,230.0,8.0,100.0
8.047502994537354,202.0,8.1,100.0
8.145234107971191,198.0,8.2,100.0
8.246160984039307,206.0,8.3,100.0
8.347042083740234,183.0,8.4,100.0
8.446835994720459,151.0,8.5,100.0
8.545833110809326,137.0,8.6,100.0
8.648558139801025,132.0,8.7,100.0
8.746312141418457,131.0,8.8,100.0
8.846024990081787,109.0,8.9,100.0
8.947420120239258,96.0,9.0,100.0
9.045924186706543,91.0,9.1,100.0
9.146428108215332,88.0,9.2,100.0
