time[s],value[g],targetTime[g],target[g]
6.9141387939453125e-06,-4.0,0.0,100.0
0.08234286308288574,-4.0,0.1,100.0
0.16588306427001953,-4.0,0.2,100.0
0.2484750747680664,-4.0,0.3,100.0
0.33210301399230957,-4.0,0.4,100.0
0.42107319831848145,-4.0,0.5,100.0
0.5211188793182373,-4.0,0.6,100.0
0.6205329895019531,-4.0,0.7,100.0
0.7206141948699951,-4.0,0.8,100.0
0.820659875869751,-2.0,0.9,100.0
0.9204440116882324,0.0,1.0,100.0
1.0210700035095215,23.0,1.1,100.0
1.120609998703003,68.0,1.2,100.0
1.2205750942230225,106.0,1.3,100.0
1.321052074432373,123.0,1.4,100.0
1.4202940464019775,136.0,1.5,100.0
1.5205349922180176,154.0,1.6,100.0
1.621108055114746,157.0,1.7,100.0
1.7210960388183594,150.0,1.8,100.0
1.8206760883331299,148.0,1.9,100.0
1.9200608730316162,136.0,2.0,100.0
2.0210120677948,106.0,2.1,100.0
2.1206109523773193,100.0,2.2,100.0
2.2206320762634277,108.0,2.3,100.0
2.320733070373535,106.0,2.4,100.0
2.42063307762146,108.0,2.5,100.0
2.5210750102996826,121.0,2.6,100.0
2.6211631298065186,123.0,2.7,100.0
2.720686197280884,121.0,2.8,100.0
2.820720911026001,123.0,2.9,100.0
2.9207489490509033,125.0,3.0,100.0
3.020998001098633,121.0,3.1,100.0
3.121062994003296,99.0,3.2,100.0
3.221057176589966,99.0,3.3,100.0
3.320626974105835,112.0,3.4,100.0
3.421236038208008,121.0,3.5,100.0
3.5210468769073486,121.0,3.6,100.0
3.6207149028778076,121.0,3.7,100.0
3.720712900161743,121.0,3.8,100.0
3.8210299015045166,119.0,3.9,100.0
3.9208199977874756,116.0,4.0,100.0
4.021054983139038,112.0,4.1,100.0
4.12102198600769,112.0,4.2,100.0
4.22114109992981,114.0,4.3,100.0
4.3207080364227295,112.0,4.4,100.0
4.420780897140503,112.0,4.5,100.0
4.52096700668335,93.0,4.6,100.0
4.621022939682007,95.0,4.7,100.0
4.721009016036987,97.0,4.8,100.0
4.8209450244903564,95.0,4.9,100.0
4.920741081237793,100.0,5.0,100.0
5.020768880844116,108.0,5.1,100.0
5.120913028717041,108.0,5.2,100.0
5.221196889877319,108.0,5.3,100.0
5.320751905441284,106.0,5.4,100.0
