time[s],value[g],targetTime[g],target[g]
7.867813110351562e-06,0.0,0.0,100.0
0.08347201347351074,0.0,0.1,100.0
0.16890501976013184,0.0,0.2,100.0
0.2535378932952881,0.0,0.3,100.0
0.34320497512817383,0.0,0.4,100.0
0.427929162979126,0.0,0.5,100.0
0.5219619274139404,2.0,0.6,100.0
0.6228458881378174,0.0,0.7,100.0
0.723038911819458,0.0,0.8,100.0
0.8228650093078613,3.0,0.9,100.0
0.9219081401824951,19.0,1.0,100.0
1.023069143295288,44.0,1.1,100.0
1.1227500438690186,55.0,1.2,100.0
1.2228429317474365,64.0,1.3,100.0
1.3231499195098877,75.0,1.4,100.0
1.4228270053863525,78.0,1.5,100.0
1.5227940082550049,84.0,1.6,100.0
1.6229188442230225,87.0,1.7,100.0
1.722810983657837,87.0,1.8,100.0
1.8218779563903809,89.0,1.9,100.0
1.9227819442749023,92.0,2.0,100.0
2.022814989089966,95.0,2.1,100.0
2.122875928878784,98.0,2.2,100.0
2.2229809761047363,103.0,2.3,100.0
2.322831869125366,104.0,2.4,100.0
2.4227988719940186,107.0,2.5,100.0
2.521864175796509,107.0,2.6,100.0
2.622653007507324,107.0,2.7,100.0
2.722852945327759,106.0,2.8,100.0
2.822746992111206,107.0,2.9,100.0
2.9225330352783203,107.0,3.0,100.0
3.0228359699249268,104.0,3.1,100.0
3.1227660179138184,104.0,3.2,100.0
3.2227680683135986,104.0,3.3,100.0
3.321934938430786,101.0,3.4,100.0
3.4229350090026855,103.0,3.5,100.0
3.5227880477905273,103.0,3.6,100.0
3.6219351291656494,101.0,3.7,100.0
3.723253011703491,103.0,3.8,100.0
3.822803020477295,103.0,3.9,100.0
3.9230520725250244,112.0,4.0,100.0
4.021904945373535,117.0,4.1,100.0
4.1219470500946045,115.0,4.2,100.0
4.2219178676605225,115.0,4.3,100.0
4.322908163070679,115.0,4.4,100.0
4.42290186882019,114.0,4.5,100.0
4.521816968917847,114.0,4.6,100.0
4.623872995376587,106.0,4.7,100.0
4.721999883651733,101.0,4.8,100.0
4.822880983352661,101.0,4.9,100.0
4.9228620529174805,101.0,5.0,100.0
5.0221850872039795,101.0,5.1,100.0
5.1221840381622314,101.0,5.2,100.0
5.223023176193237,106.0,5.3,100.0
5.3229639530181885,107.0,5.4,100.0
5.422928094863892,109.0,5.5,100.0
5.522814035415649,110.0,5.6,100.0
5.621997117996216,110.0,5.7,100.0
5.7220518589019775,109.0,5.8,100.0
5.823122024536133,106.0,5.9,100.0
5.922099828720093,103.0,6.0,100.0
6.022814989089966,103.0,6.1,100.0
6.122212171554565,103.0,6.2,100.0
6.222731828689575,103.0,6.3,100.0
6.3228418827056885,104.0,6.4,100.0
6.422661066055298,104.0,6.5,100.0
6.522135972976685,104.0,6.6,100.0
6.622698068618774,104.0,6.7,100.0
6.722669839859009,104.0,6.8,100.0
6.822687864303589,104.0,6.9,100.0
6.922667026519775,104.0,7.0,100.0
7.022650957107544,104.0,7.1,100.0
7.122639894485474,104.0,7.2,100.0
7.222635984420776,104.0,7.3,100.0
7.322648048400879,104.0,7.4,100.0
7.4220240116119385,104.0,7.5,100.0
7.522652864456177,109.0,7.6,100.0
7.6303770542144775,109.0,7.7,100.0
7.722733020782471,104.0,7.8,100.0
7.821883916854858,103.0,7.9,100.0
7.9227211475372314,104.0,8.0,100.0
8.022150039672852,104.0,8.1,100.0
8.122663974761963,103.0,8.2,100.0
8.222627878189087,103.0,8.3,100.0
8.322649002075195,103.0,8.4,100.0
8.422660112380981,104.0,8.5,100.0
8.52264404296875,104.0,8.6,100.0
8.622326135635376,104.0,8.7,100.0
