time[s],value[g],targetTime[g],target[g]
5.9604644775390625e-06,164.0,0.0,100.0
0.08241391181945801,164.0,0.1,100.0
0.16624808311462402,165.0,0.2,100.0
0.24757981300354004,165.0,0.3,100.0
0.3327009677886963,172.0,0.4,100.0
0.4157729148864746,173.0,0.5,100.0
0.5153658390045166,170.0,0.6,100.0
0.6152298450469971,169.0,0.7,100.0
0.7144379615783691,167.0,0.8,100.0
0.8152711391448975,164.0,0.9,100.0
0.9152460098266602,159.0,1.0,100.0
1.014678955078125,104.0,1.1,100.0
1.115286111831665,65.0,1.2,100.0
1.2152400016784668,24.0,1.3,100.0
1.3154029846191406,0.0,1.4,100.0
1.4153740406036377,0.0,1.5,100.0
1.5152571201324463,0.0,1.6,100.0
1.6152949333190918,3.0,1.7,100.0
1.715285062789917,49.0,1.8,100.0
1.8152439594268799,109.0,1.9,100.0
1.9152779579162598,118.0,2.0,100.0
2.0152499675750732,120.0,2.1,100.0
2.1152169704437256,115.0,2.2,100.0
2.2152798175811768,101.0,2.3,100.0
2.3151419162750244,71.0,2.4,100.0
2.415242910385132,74.0,2.5,100.0
2.515254020690918,76.0,2.6,100.0
2.615334987640381,77.0,2.7,100.0
2.714738130569458,87.0,2.8,100.0
2.8150618076324463,94.0,2.9,100.0
2.915250062942505,94.0,3.0,100.0
3.0152218341827393,98.0,3.1,100.0
3.1153318881988525,101.0,3.2,100.0
3.215243101119995,96.0,3.3,100.0
3.3151919841766357,94.0,3.4,100.0
3.4152989387512207,85.0,3.5,100.0
3.5142929553985596,83.0,3.6,100.0
3.615216016769409,83.0,3.7,100.0
3.715291976928711,85.0,3.8,100.0
3.8152568340301514,93.0,3.9,100.0
3.9152090549468994,98.0,4.0,100.0
4.015296936035156,99.0,4.1,100.0
4.11523699760437,99.0,4.2,100.0
4.215206861495972,98.0,4.3,100.0
4.31528902053833,98.0,4.4,100.0
4.414747953414917,96.0,4.5,100.0
4.515210866928101,101.0,4.6,100.0
4.61529278755188,102.0,4.7,100.0
4.7151830196380615,102.0,4.8,100.0
4.815253973007202,102.0,4.9,100.0
4.915231943130493,102.0,5.0,100.0
5.015259027481079,101.0,5.1,100.0
5.115219831466675,99.0,5.2,100.0
5.2150139808654785,99.0,5.3,100.0
5.315232038497925,99.0,5.4,100.0
5.414865970611572,99.0,5.5,100.0
5.515247106552124,99.0,5.6,100.0
5.6152050495147705,101.0,5.7,100.0
5.7151939868927,101.0,5.8,100.0
5.815224885940552,101.0,5.9,100.0
5.914748907089233,101.0,6.0,100.0
6.014703989028931,99.0,6.1,100.0
6.1152098178863525,99.0,6.2,100.0
6.214547872543335,101.0,6.3,100.0
6.315284967422485,101.0,6.4,100.0
6.415244817733765,102.0,6.5,100.0
6.514744997024536,107.0,6.6,100.0
6.615173101425171,107.0,6.7,100.0
6.715130090713501,109.0,6.8,100.0
6.815230131149292,109.0,6.9,100.0
6.9151928424835205,107.0,7.0,100.0
7.015226125717163,109.0,7.1,100.0
7.115201950073242,107.0,7.2,100.0
7.215204954147339,107.0,7.3,100.0
7.315212965011597,107.0,7.4,100.0
7.415194988250732,107.0,7.5,100.0
7.51515793800354,102.0,7.6,100.0
7.6152098178863525,96.0,7.7,100.0
7.714495897293091,99.0,7.8,100.0
7.814996957778931,99.0,7.9,100.0
7.9151880741119385,99.0,8.0,100.0
8.015375852584839,101.0,8.1,100.0
8.115185022354126,101.0,8.2,100.0
8.215230941772461,98.0,8.3,100.0
8.31521487236023,99.0,8.4,100.0
8.415181875228882,99.0,8.5,100.0
8.515193939208984,99.0,8.6,100.0
8.615180015563965,99.0,8.7,100.0
8.715182065963745,99.0,8.8,100.0
8.81518292427063,99.0,8.9,100.0
8.91526484489441,98.0,9.0,100.0
9.015179872512817,99.0,9.1,100.0
9.114580869674683,101.0,9.2,100.0
9.2151780128479,102.0,9.3,100.0
9.315299987792969,102.0,9.4,100.0
9.415211915969849,102.0,9.5,100.0
9.51517391204834,102.0,9.6,100.0
9.615149021148682,102.0,9.7,100.0
9.71517300605774,102.0,9.8,100.0
9.815184831619263,102.0,9.9,100.0
9.915272951126099,104.0,10.0,100.0
10.015165090560913,102.0,10.1,100.0
10.115190982818604,102.0,10.2,100.0
10.215143918991089,102.0,10.3,100.0
10.31516695022583,101.0,10.4,100.0
10.414591073989868,101.0,10.5,100.0
10.515164136886597,101.0,10.6,100.0
10.615269899368286,101.0,10.7,100.0
10.7152099609375,101.0,10.8,100.0
10.815154790878296,102.0,10.9,100.0
10.914744138717651,101.0,11.0,100.0
11.014347791671753,102.0,11.1,100.0
11.115136861801147,102.0,11.2,100.0
11.21524691581726,102.0,11.3,100.0
11.315254926681519,102.0,11.4,100.0
11.415153980255127,102.0,11.5,100.0
11.515208005905151,102.0,11.6,100.0
11.614388942718506,102.0,11.7,101.0
11.715100049972534,104.0,11.8,102.0
11.815152883529663,102.0,11.9,103.0
11.91516900062561,104.0,12.0,104.0
12.015121936798096,106.0,12.1,105.0
12.115175008773804,109.0,12.2,106.0
12.215160131454468,109.0,12.3,107.0
12.314171075820923,109.0,12.4,108.0
12.415230989456177,109.0,12.5,109.0
12.515304803848267,109.0,12.6,110.0
12.615122079849243,112.0,12.7,111.0
12.715163946151733,117.0,12.8,112.0
12.815132856369019,123.0,12.9,113.0
12.914804935455322,124.0,13.0,114.0
13.01525592803955,124.0,13.1,115.0
13.115153074264526,123.0,13.2,116.0
13.215281009674072,120.0,13.3,117.0
13.315194845199585,121.0,13.4,118.0
13.415148973464966,121.0,13.5,119.0
13.515138864517212,121.0,13.6,120.0
13.615180015563965,121.0,13.7,121.0
13.715160131454468,121.0,13.8,122.0
13.81464409828186,123.0,13.9,123.0
13.915175914764404,121.0,14.0,124.0
14.01512885093689,123.0,14.1,125.0
14.115269899368286,123.0,14.2,126.0
14.215566873550415,123.0,14.3,127.0
14.315323114395142,123.0,14.4,128.0
14.41437292098999,123.0,14.5,129.0
14.515367984771729,129.0,14.6,130.0
14.615311861038208,129.0,14.7,130.0
14.715259790420532,129.0,14.8,130.0
14.814456939697266,131.0,14.9,130.0
14.915184020996094,128.0,15.0,130.0
15.014479875564575,129.0,15.1,130.0
15.115351915359497,128.0,15.2,130.0
15.215157985687256,129.0,15.3,130.0
15.315108060836792,126.0,15.4,130.0
15.415127038955688,126.0,15.5,130.0
15.515939950942993,126.0,15.6,130.0
15.615072011947632,126.0,15.7,130.0
15.715094804763794,126.0,15.8,130.0
15.815202951431274,128.0,15.9,130.0
15.915076971054077,128.0,16.0,130.0
16.015187978744507,128.0,16.1,130.0
16.11512589454651,128.0,16.2,130.0
16.215091943740845,128.0,16.3,130.0
16.3143470287323,128.0,16.4,130.0
16.415050983428955,128.0,16.5,130.0
16.515011072158813,129.0,16.6,130.0
16.615044832229614,129.0,16.7,130.0
16.715123891830444,126.0,16.8,130.0
16.814325094223022,128.0,16.9,130.0
16.91508984565735,129.0,17.0,130.0
17.015116930007935,128.0,17.1,130.0
17.11505699157715,129.0,17.2,130.0
17.215086936950684,129.0,17.3,130.0
17.31507897377014,129.0,17.4,130.0
17.415153980255127,131.0,17.5,130.0
17.51512098312378,131.0,17.6,130.0
17.615075826644897,132.0,17.7,131.0
17.715052843093872,132.0,17.8,132.0
17.81487798690796,137.0,17.9,133.0
17.915077924728394,140.0,18.0,134.0
18.015044927597046,140.0,18.1,135.0
18.11515212059021,140.0,18.2,136.0
18.21506690979004,140.0,18.3,137.0
18.314373016357422,143.0,18.4,138.0
18.415097951889038,143.0,18.5,139.0
18.515079021453857,143.0,18.6,140.0
18.61508011817932,145.0,18.7,141.0
18.715070962905884,145.0,18.8,142.0
18.81503701210022,146.0,18.9,143.0
18.915040969848633,146.0,19.0,144.0
19.015093088150024,148.0,19.1,145.0
19.11507487297058,150.0,19.2,146.0
19.21506381034851,151.0,19.3,147.0
19.315080881118774,151.0,19.4,148.0
19.415075063705444,151.0,19.5,149.0
19.515015840530396,154.0,19.6,150.0
19.615104913711548,154.0,19.7,151.0
19.71508812904358,154.0,19.8,152.0
19.81506609916687,154.0,19.9,153.0
19.91505193710327,154.0,20.0,154.0
20.01506996154785,154.0,20.1,155.0
20.114545106887817,154.0,20.2,156.0
20.21506381034851,154.0,20.3,157.0
20.31406283378601,154.0,20.4,158.0
20.415372133255005,153.0,20.5,159.0
20.514436960220337,153.0,20.6,160.0
20.615020036697388,153.0,20.7,160.0
20.715024948120117,153.0,20.8,160.0
20.81505513191223,154.0,20.9,160.0
20.915064096450806,154.0,21.0,160.0
21.015056848526,154.0,21.1,160.0
21.11510396003723,156.0,21.2,160.0
21.21510601043701,156.0,21.3,160.0
21.315036058425903,157.0,21.4,160.0
21.41508412361145,159.0,21.5,160.0
21.515074014663696,157.0,21.6,160.0
21.61523413658142,159.0,21.7,160.0
21.7150719165802,157.0,21.8,160.0
21.81511402130127,157.0,21.9,160.0
21.9150550365448,154.0,22.0,160.0
22.01510190963745,154.0,22.1,160.0
22.115052938461304,154.0,22.2,160.0
22.215017080307007,154.0,22.3,160.0
22.315112829208374,156.0,22.4,160.0
22.41504693031311,154.0,22.5,160.0
22.51501202583313,156.0,22.6,160.0
22.61506199836731,156.0,22.7,160.0
22.71515202522278,154.0,22.8,160.0
22.81495213508606,154.0,22.9,160.0
22.915158987045288,154.0,23.0,160.0
23.015039920806885,154.0,23.1,160.0
23.115031003952026,154.0,23.2,160.0
23.21488308906555,153.0,23.3,160.0
23.315022945404053,153.0,23.4,160.0
23.41427993774414,154.0,23.5,160.0
23.515021085739136,156.0,23.6,160.0
23.61504292488098,156.0,23.7,161.0
23.715006113052368,156.0,23.8,162.0
23.815029859542847,159.0,23.9,163.0
