time[s],value[g],targetTime[g],target[g]
2.7179718017578125e-05,3.0,0.0,100.0
0.08551597595214844,3.0,0.1,100.0
0.16724109649658203,3.0,0.2,100.0
0.2530100345611572,5.0,0.3,100.0
0.34021902084350586,22.0,0.4,100.0
0.42268896102905273,22.0,0.5,100.0
0.5129690170288086,5.0,0.6,100.0
0.6130120754241943,2.0,0.7,100.0
0.7129769325256348,2.0,0.8,100.0
0.8129949569702148,2.0,0.9,100.0
0.9130220413208008,2.0,1.0,100.0
1.0129690170288086,2.0,1.1,100.0
1.1129910945892334,2.0,1.2,100.0
1.2130711078643799,2.0,1.3,100.0
1.313110113143921,7.0,1.4,100.0
1.4130802154541016,26.0,1.5,100.0
1.5131311416625977,53.0,1.6,100.0
1.613037109375,60.0,1.7,100.0
1.713165044784546,60.0,1.8,100.0
1.8131940364837646,72.0,1.9,100.0
1.9130849838256836,85.0,2.0,100.0
2.013123035430908,91.0,2.1,100.0
2.1131339073181152,100.0,2.2,100.0
2.213078022003174,106.0,2.3,100.0
2.3130931854248047,102.0,2.4,100.0
2.413067102432251,100.0,2.5,100.0
2.5130109786987305,98.0,2.6,100.0
2.6135220527648926,98.0,2.7,100.0
2.713442087173462,98.0,2.8,100.0
2.812922954559326,100.0,2.9,100.0
2.912992000579834,145.0,3.0,100.0
3.012968063354492,104.0,3.1,100.0
3.1129400730133057,106.0,3.2,100.0
3.2129459381103516,106.0,3.3,100.0
3.3129611015319824,106.0,3.4,100.0
3.4129161834716797,108.0,3.5,100.0
3.5129470825195312,106.0,3.6,100.0
3.6129579544067383,104.0,3.7,100.0
3.712879180908203,104.0,3.8,100.0
3.812948226928711,104.0,3.9,100.0
3.9130051136016846,104.0,4.0,100.0
4.012965202331543,102.0,4.1,100.0
4.112937927246094,100.0,4.2,100.0
4.2129411697387695,100.0,4.3,100.0
4.3129050731658936,98.0,4.4,100.0
4.412937164306641,100.0,4.5,100.0
4.512935161590576,100.0,4.6,100.0
4.612920045852661,106.0,4.7,100.0
4.713088035583496,106.0,4.8,100.0
4.812947034835815,106.0,4.9,100.0
4.912041187286377,108.0,5.0,100.0
5.012976169586182,109.0,5.1,100.0
